,sent_index,token,label,chapter_tag,split_tag
20807,472,be,I-R,Chapter 19,test
20808,472,made,I-R,Chapter 19,test
20809,472,you,I-R,Chapter 19,test
20810,472,.,I-R,Chapter 19,test
20811,472,Your,I-R,Chapter 19,test
20812,472,portion,I-R,Chapter 19,test
20813,472,is,I-R,Chapter 19,test
20814,472,unhappily,I-R,Chapter 19,test
20815,472,so,I-R,Chapter 19,test
20816,472,small,I-R,Chapter 19,test
20817,472,that,I-R,Chapter 19,test
20818,472,it,I-R,Chapter 19,test
20819,472,will,I-R,Chapter 19,test
20820,472,in,I-R,Chapter 19,test
20821,472,all,I-R,Chapter 19,test
20822,472,likelihood,I-R,Chapter 19,test
20823,472,undo,I-R,Chapter 19,test
20824,472,the,I-R,Chapter 19,test
20825,472,effects,I-R,Chapter 19,test
20826,472,of,I-R,Chapter 19,test
20827,472,your,I-R,Chapter 19,test
20828,472,loveliness,I-R,Chapter 19,test
20829,472,and,I-R,Chapter 19,test
20830,472,amiable,I-R,Chapter 19,test
20831,472,qualifications,I-R,Chapter 19,test
20832,472,.,I-R,Chapter 19,test
20833,472,As,I-R,Chapter 19,test
20834,472,I,I-R,Chapter 19,test
20835,472,must,I-R,Chapter 19,test
20836,472,therefore,I-R,Chapter 19,test
20837,472,conclude,I-R,Chapter 19,test
20838,472,that,I-R,Chapter 19,test
20839,472,you,I-R,Chapter 19,test
20840,472,are,I-R,Chapter 19,test
20841,472,not,I-R,Chapter 19,test
20842,472,serious,I-R,Chapter 19,test
20843,472,in,I-R,Chapter 19,test
20844,472,your,I-R,Chapter 19,test
20845,472,rejection,I-R,Chapter 19,test
20846,472,of,I-R,Chapter 19,test
20847,472,me,I-R,Chapter 19,test
20848,472,",",I-R,Chapter 19,test
20849,472,I,I-R,Chapter 19,test
20850,472,shall,I-R,Chapter 19,test
20851,472,choose,I-R,Chapter 19,test
20852,472,to,I-R,Chapter 19,test
20853,472,attribute,I-R,Chapter 19,test
20854,472,it,I-R,Chapter 19,test
20855,472,to,I-R,Chapter 19,test
20856,472,your,I-R,Chapter 19,test
20857,472,wish,I-R,Chapter 19,test
20858,472,of,I-R,Chapter 19,test
20859,472,increasing,I-R,Chapter 19,test
20860,472,my,I-R,Chapter 19,test
20861,472,love,I-R,Chapter 19,test
20862,472,by,I-R,Chapter 19,test
20863,472,suspense,I-R,Chapter 19,test
20864,472,",",I-R,Chapter 19,test
20865,472,according,I-R,Chapter 19,test
20866,472,to,I-R,Chapter 19,test
20867,472,the,I-R,Chapter 19,test
20868,472,usual,I-R,Chapter 19,test
20869,472,practice,I-R,Chapter 19,test
20870,472,of,I-R,Chapter 19,test
20871,472,elegant,I-R,Chapter 19,test
20872,472,females,I-R,Chapter 19,test
20873,472,.,I-R,Chapter 19,test
20874,472,"""",I-R,Chapter 19,test
20875,473,"""",B-R,Chapter 19,test
20876,473,I,I-R,Chapter 19,test
20877,473,do,I-R,Chapter 19,test
20878,473,assure,I-R,Chapter 19,test
20879,473,you,I-R,Chapter 19,test
20880,473,",",I-R,Chapter 19,test
20881,473,sir,I-R,Chapter 19,test
20882,473,",",I-R,Chapter 19,test
20883,473,that,I-R,Chapter 19,test
20884,473,I,I-R,Chapter 19,test
20885,473,have,I-R,Chapter 19,test
20886,473,no,I-R,Chapter 19,test
20887,473,pretensions,I-R,Chapter 19,test
20888,473,whatever,I-R,Chapter 19,test
20889,473,to,I-R,Chapter 19,test
20890,473,that,I-R,Chapter 19,test
20891,473,kind,I-R,Chapter 19,test
20892,473,of,I-R,Chapter 19,test
20893,473,elegance,I-R,Chapter 19,test
20894,473,which,I-R,Chapter 19,test
20895,473,consists,I-R,Chapter 19,test
20896,473,in,I-R,Chapter 19,test
20897,473,tormenting,I-R,Chapter 19,test
20898,473,a,I-R,Chapter 19,test
20899,473,respectable,I-R,Chapter 19,test
20900,473,man,I-R,Chapter 19,test
20901,473,.,I-R,Chapter 19,test
20902,473,I,I-R,Chapter 19,test
20903,473,would,I-R,Chapter 19,test
20904,473,rather,I-R,Chapter 19,test
20905,473,be,I-R,Chapter 19,test
20906,473,paid,I-R,Chapter 19,test
20907,473,the,I-R,Chapter 19,test
20908,473,compliment,I-R,Chapter 19,test
20909,473,of,I-R,Chapter 19,test
20910,473,being,I-R,Chapter 19,test
20911,473,believed,I-R,Chapter 19,test
20912,473,sincere,I-R,Chapter 19,test
20913,473,.,I-R,Chapter 19,test
20914,473,I,I-R,Chapter 19,test
20915,473,thank,I-R,Chapter 19,test
20916,473,you,I-R,Chapter 19,test
20917,473,again,I-R,Chapter 19,test
20918,473,and,I-R,Chapter 19,test
20919,473,again,I-R,Chapter 19,test
20920,473,for,I-R,Chapter 19,test
20921,473,the,I-R,Chapter 19,test
20922,473,honour,I-R,Chapter 19,test
20923,473,you,I-R,Chapter 19,test
20924,473,have,I-R,Chapter 19,test
20925,473,done,I-R,Chapter 19,test
20926,473,me,I-R,Chapter 19,test
20927,473,in,I-R,Chapter 19,test
20928,473,your,I-R,Chapter 19,test
20929,473,proposals,I-R,Chapter 19,test
20930,473,",",I-R,Chapter 19,test
20931,473,but,I-R,Chapter 19,test
20932,473,to,I-R,Chapter 19,test
20933,473,accept,I-R,Chapter 19,test
20934,473,them,I-R,Chapter 19,test
20935,473,is,I-R,Chapter 19,test
20936,473,absolutely,I-R,Chapter 19,test
20937,473,impossible,I-R,Chapter 19,test
20938,473,.,I-R,Chapter 19,test
20939,473,My,I-R,Chapter 19,test
20940,473,feelings,I-R,Chapter 19,test
20941,473,in,I-R,Chapter 19,test
20942,473,every,I-R,Chapter 19,test
20943,473,respect,I-R,Chapter 19,test
20944,473,forbid,I-R,Chapter 19,test
20945,473,it,I-R,Chapter 19,test
20946,473,.,I-R,Chapter 19,test
20947,473,Can,I-R,Chapter 19,test
20948,473,I,I-R,Chapter 19,test
20949,473,speak,I-R,Chapter 19,test
20950,473,plainer,I-R,Chapter 19,test
20951,473,?,I-R,Chapter 19,test
20952,473,Do,I-R,Chapter 19,test
20953,473,not,I-R,Chapter 19,test
20954,473,consider,I-R,Chapter 19,test
20955,473,me,I-R,Chapter 19,test
20956,473,now,I-R,Chapter 19,test
20957,473,as,I-R,Chapter 19,test
20958,473,an,I-R,Chapter 19,test
20959,473,elegant,I-R,Chapter 19,test
20960,473,female,I-R,Chapter 19,test
20961,473,",",I-R,Chapter 19,test
20962,473,intending,I-R,Chapter 19,test
20963,473,to,I-R,Chapter 19,test
20964,473,plague,I-R,Chapter 19,test
20965,473,you,I-R,Chapter 19,test
20966,473,",",I-R,Chapter 19,test
20967,473,but,I-R,Chapter 19,test
20968,473,as,I-R,Chapter 19,test
20969,473,a,I-R,Chapter 19,test
20970,473,rational,I-R,Chapter 19,test
20971,473,creature,I-R,Chapter 19,test
20972,473,",",I-R,Chapter 19,test
20973,473,speaking,I-R,Chapter 19,test
20974,473,the,I-R,Chapter 19,test
20975,473,truth,I-R,Chapter 19,test
20976,473,from,I-R,Chapter 19,test
20977,473,her,I-R,Chapter 19,test
20978,473,heart,I-R,Chapter 19,test
20979,473,.,I-R,Chapter 19,test
20980,473,"""",I-R,Chapter 19,test
20981,474,"""",B-R,Chapter 19,test
20982,474,You,I-R,Chapter 19,test
20983,474,are,I-R,Chapter 19,test
20984,474,uniformly,I-R,Chapter 19,test
20985,474,charming,I-R,Chapter 19,test
20986,474,!,I-R,Chapter 19,test
20987,474,"""",I-R,Chapter 19,test
20988,474,*,I-R,Chapter 19,test
20989,474,"""",I-R,Chapter 19,test
20990,474,and,I-R,Chapter 19,test
20991,474,I,I-R,Chapter 19,test
20992,474,am,I-R,Chapter 19,test
20993,474,persuaded,I-R,Chapter 19,test
20994,474,that,I-R,Chapter 19,test
20995,474,when,I-R,Chapter 19,test
20996,474,sanctioned,I-R,Chapter 19,test
20997,474,by,I-R,Chapter 19,test
20998,474,the,I-R,Chapter 19,test
20999,474,express,I-R,Chapter 19,test
21000,474,authority,I-R,Chapter 19,test
21001,474,of,I-R,Chapter 19,test
21002,474,both,I-R,Chapter 19,test
21003,474,your,I-R,Chapter 19,test
21004,474,excellent,I-R,Chapter 19,test
21005,474,parents,I-R,Chapter 19,test
21006,474,",",I-R,Chapter 19,test
21007,474,my,I-R,Chapter 19,test
21008,474,proposals,I-R,Chapter 19,test
21009,474,will,I-R,Chapter 19,test
21010,474,not,I-R,Chapter 19,test
21011,474,fail,I-R,Chapter 19,test
21012,474,of,I-R,Chapter 19,test
21013,474,being,I-R,Chapter 19,test
21014,474,acceptable,I-R,Chapter 19,test
21015,474,.,I-R,Chapter 19,test
21016,474,"""",I-R,Chapter 19,test
21017,475,"""",O,Chapter 20,test
21018,475,But,O,Chapter 20,test
21019,475,",",O,Chapter 20,test
21020,475,depend,O,Chapter 20,test
21021,475,upon,O,Chapter 20,test
21022,475,it,O,Chapter 20,test
21023,475,",",O,Chapter 20,test
21024,475,Mr,O,Chapter 20,test
21025,475,Collins,O,Chapter 20,test
21026,475,",",O,Chapter 20,test
21027,475,"""",O,Chapter 20,test
21028,475,*,O,Chapter 20,test
21029,475,"""",O,Chapter 20,test
21030,475,that,O,Chapter 20,test
21031,475,Lizzy,O,Chapter 20,test
21032,475,shall,O,Chapter 20,test
21033,475,be,O,Chapter 20,test
21034,475,brought,O,Chapter 20,test
21035,475,to,O,Chapter 20,test
21036,475,reason,O,Chapter 20,test
21037,475,.,O,Chapter 20,test
21038,475,I,O,Chapter 20,test
21039,475,will,O,Chapter 20,test
21040,475,speak,O,Chapter 20,test
21041,475,to,O,Chapter 20,test
21042,475,her,O,Chapter 20,test
21043,475,about,O,Chapter 20,test
21044,475,it,O,Chapter 20,test
21045,475,directly,O,Chapter 20,test
21046,475,.,O,Chapter 20,test
21047,475,She,O,Chapter 20,test
21048,475,is,O,Chapter 20,test
21049,475,a,O,Chapter 20,test
21050,475,very,O,Chapter 20,test
21051,475,headstrong,O,Chapter 20,test
21052,475,",",O,Chapter 20,test
21053,475,foolish,O,Chapter 20,test
21054,475,girl,O,Chapter 20,test
21055,475,",",O,Chapter 20,test
21056,475,and,O,Chapter 20,test
21057,475,does,O,Chapter 20,test
21058,475,not,O,Chapter 20,test
21059,475,know,O,Chapter 20,test
21060,475,her,O,Chapter 20,test
21061,475,own,O,Chapter 20,test
21062,475,interest,O,Chapter 20,test
21063,475,but,O,Chapter 20,test
21064,475,I,O,Chapter 20,test
21065,475,will,O,Chapter 20,test
21066,475,make,O,Chapter 20,test
21067,475,her,O,Chapter 20,test
21068,475,know,O,Chapter 20,test
21069,475,it,O,Chapter 20,test
21070,475,.,O,Chapter 20,test
21071,475,"""",O,Chapter 20,test
21072,476,"""",B-R,Chapter 20,test
21073,476,Pardon,I-R,Chapter 20,test
21074,476,me,I-R,Chapter 20,test
21075,476,for,I-R,Chapter 20,test
21076,476,interrupting,I-R,Chapter 20,test
21077,476,you,I-R,Chapter 20,test
21078,476,",",I-R,Chapter 20,test
21079,476,madam,I-R,Chapter 20,test
21080,476,",",I-R,Chapter 20,test
21081,476,"""",I-R,Chapter 20,test
21082,476,*,I-R,Chapter 20,test
21083,476,"""",I-R,Chapter 20,test
21084,476,but,I-R,Chapter 20,test
21085,476,if,I-R,Chapter 20,test
21086,476,she,I-R,Chapter 20,test
21087,476,is,I-R,Chapter 20,test
21088,476,really,I-R,Chapter 20,test
21089,476,headstrong,I-R,Chapter 20,test
21090,476,and,I-R,Chapter 20,test
21091,476,foolish,I-R,Chapter 20,test
21092,476,",",I-R,Chapter 20,test
21093,476,I,I-R,Chapter 20,test
21094,476,know,I-R,Chapter 20,test
21095,476,not,I-R,Chapter 20,test
21096,476,whether,I-R,Chapter 20,test
21097,476,she,I-R,Chapter 20,test
21098,476,would,I-R,Chapter 20,test
21099,476,altogether,I-R,Chapter 20,test
21100,476,be,I-R,Chapter 20,test
21101,476,a,I-R,Chapter 20,test
21102,476,very,I-R,Chapter 20,test
21103,476,desirable,I-R,Chapter 20,test
21104,476,wife,I-R,Chapter 20,test
21105,476,to,I-R,Chapter 20,test
21106,476,a,I-R,Chapter 20,test
21107,476,man,I-R,Chapter 20,test
21108,476,in,I-R,Chapter 20,test
21109,476,my,I-R,Chapter 20,test
21110,476,situation,I-R,Chapter 20,test
21111,476,",",I-R,Chapter 20,test
21112,476,who,I-R,Chapter 20,test
21113,476,naturally,I-R,Chapter 20,test
21114,476,looks,I-R,Chapter 20,test
21115,476,for,I-R,Chapter 20,test
21116,476,happiness,I-R,Chapter 20,test
21117,476,in,I-R,Chapter 20,test
21118,476,the,I-R,Chapter 20,test
21119,476,marriage,I-R,Chapter 20,test
21120,476,state,I-R,Chapter 20,test
21121,476,.,I-R,Chapter 20,test
21122,476,If,I-R,Chapter 20,test
21123,476,therefore,I-R,Chapter 20,test
21124,476,she,I-R,Chapter 20,test
21125,476,actually,I-R,Chapter 20,test
21126,476,persists,I-R,Chapter 20,test
21127,476,in,I-R,Chapter 20,test
21128,476,rejecting,I-R,Chapter 20,test
21129,476,my,I-R,Chapter 20,test
21130,476,suit,I-R,Chapter 20,test
21131,476,",",I-R,Chapter 20,test
21132,476,perhaps,I-R,Chapter 20,test
21133,476,it,I-R,Chapter 20,test
21134,476,were,I-R,Chapter 20,test
21135,476,better,I-R,Chapter 20,test
21136,476,not,I-R,Chapter 20,test
21137,476,to,I-R,Chapter 20,test
21138,476,force,I-R,Chapter 20,test
21139,476,her,I-R,Chapter 20,test
21140,476,into,I-R,Chapter 20,test
21141,476,accepting,I-R,Chapter 20,test
21142,476,me,I-R,Chapter 20,test
21143,476,",",I-R,Chapter 20,test
21144,476,because,I-R,Chapter 20,test
21145,476,if,I-R,Chapter 20,test
21146,476,liable,I-R,Chapter 20,test
21147,476,to,I-R,Chapter 20,test
21148,476,such,I-R,Chapter 20,test
21149,476,defects,I-R,Chapter 20,test
21150,476,of,I-R,Chapter 20,test
21151,476,temper,I-R,Chapter 20,test
21152,476,",",I-R,Chapter 20,test
21153,476,she,I-R,Chapter 20,test
21154,476,could,I-R,Chapter 20,test
21155,476,not,I-R,Chapter 20,test
21156,476,contribute,I-R,Chapter 20,test
21157,476,much,I-R,Chapter 20,test
21158,476,to,I-R,Chapter 20,test
21159,476,my,I-R,Chapter 20,test
21160,476,felicity,I-R,Chapter 20,test
21161,476,.,I-R,Chapter 20,test
21162,476,"""",I-R,Chapter 20,test
21163,477,"""",B-R,Chapter 20,test
21164,477,Sir,I-R,Chapter 20,test
21165,477,",",I-R,Chapter 20,test
21166,477,you,I-R,Chapter 20,test
21167,477,quite,I-R,Chapter 20,test
21168,477,misunderstand,I-R,Chapter 20,test
21169,477,me,I-R,Chapter 20,test
21170,477,",",I-R,Chapter 20,test
21171,477,"""",I-R,Chapter 20,test
21172,477,*,I-R,Chapter 20,test
21173,477,"""",I-R,Chapter 20,test
21174,477,Lizzy,I-R,Chapter 20,test
21175,477,is,I-R,Chapter 20,test
21176,477,only,I-R,Chapter 20,test
21177,477,headstrong,I-R,Chapter 20,test
21178,477,in,I-R,Chapter 20,test
21179,477,such,I-R,Chapter 20,test
21180,477,matters,I-R,Chapter 20,test
21181,477,as,I-R,Chapter 20,test
21182,477,these,I-R,Chapter 20,test
21183,477,.,I-R,Chapter 20,test
21184,477,In,I-R,Chapter 20,test
21185,477,everything,I-R,Chapter 20,test
21186,477,else,I-R,Chapter 20,test
21187,477,she,I-R,Chapter 20,test
21188,477,is,I-R,Chapter 20,test
21189,477,as,I-R,Chapter 20,test
21190,477,good-natured,I-R,Chapter 20,test
21191,477,a,I-R,Chapter 20,test
21192,477,girl,I-R,Chapter 20,test
21193,477,as,I-R,Chapter 20,test
21194,477,ever,I-R,Chapter 20,test
21195,477,lived,I-R,Chapter 20,test
21196,477,.,I-R,Chapter 20,test
21197,477,I,I-R,Chapter 20,test
21198,477,will,I-R,Chapter 20,test
21199,477,go,I-R,Chapter 20,test
21200,477,directly,I-R,Chapter 20,test
21201,477,to,I-R,Chapter 20,test
21202,477,Mr,I-R,Chapter 20,test
21203,477,Bennet,I-R,Chapter 20,test
21204,477,",",I-R,Chapter 20,test
21205,477,and,I-R,Chapter 20,test
21206,477,we,I-R,Chapter 20,test
21207,477,shall,I-R,Chapter 20,test
21208,477,very,I-R,Chapter 20,test
21209,477,soon,I-R,Chapter 20,test
21210,477,settle,I-R,Chapter 20,test
21211,477,it,I-R,Chapter 20,test
21212,477,with,I-R,Chapter 20,test
21213,477,her,I-R,Chapter 20,test
21214,477,",",I-R,Chapter 20,test
21215,477,I,I-R,Chapter 20,test
21216,477,am,I-R,Chapter 20,test
21217,477,sure,I-R,Chapter 20,test
21218,477,.,I-R,Chapter 20,test
21219,477,"""",I-R,Chapter 20,test
21220,478,*,B-R,Chapter 20,test
21221,478,"""",I-R,Chapter 20,test
21222,478,Oh,I-R,Chapter 20,test
21223,478,!,I-R,Chapter 20,test
21224,478,Mr,I-R,Chapter 20,test
21225,478,Bennet,I-R,Chapter 20,test
21226,478,",",I-R,Chapter 20,test
21227,478,you,I-R,Chapter 20,test
21228,478,are,I-R,Chapter 20,test
21229,478,wanted,I-R,Chapter 20,test
21230,478,immediately,I-R,Chapter 20,test
21231,478,;,I-R,Chapter 20,test
21232,478,we,I-R,Chapter 20,test
21233,478,are,I-R,Chapter 20,test
21234,478,all,I-R,Chapter 20,test
21235,478,in,I-R,Chapter 20,test
21236,478,an,I-R,Chapter 20,test
21237,478,uproar,I-R,Chapter 20,test
21238,478,.,I-R,Chapter 20,test
21239,478,You,I-R,Chapter 20,test
21240,478,must,I-R,Chapter 20,test
21241,478,come,I-R,Chapter 20,test
21242,478,and,I-R,Chapter 20,test
21243,478,make,I-R,Chapter 20,test
21244,478,Lizzy,I-R,Chapter 20,test
21245,478,marry,I-R,Chapter 20,test
21246,478,Mr,I-R,Chapter 20,test
21247,478,Collins,I-R,Chapter 20,test
21248,478,",",I-R,Chapter 20,test
21249,478,for,I-R,Chapter 20,test
21250,478,she,I-R,Chapter 20,test
21251,478,vows,I-R,Chapter 20,test
21252,478,she,I-R,Chapter 20,test
21253,478,will,I-R,Chapter 20,test
21254,478,not,I-R,Chapter 20,test
21255,478,have,I-R,Chapter 20,test
21256,478,him,I-R,Chapter 20,test
21257,478,",",I-R,Chapter 20,test
21258,478,and,I-R,Chapter 20,test
21259,478,if,I-R,Chapter 20,test
21260,478,you,I-R,Chapter 20,test
21261,478,do,I-R,Chapter 20,test
21262,478,not,I-R,Chapter 20,test
21263,478,make,I-R,Chapter 20,test
21264,478,haste,I-R,Chapter 20,test
21265,478,he,I-R,Chapter 20,test
21266,478,will,I-R,Chapter 20,test
21267,478,change,I-R,Chapter 20,test
21268,478,his,I-R,Chapter 20,test
21269,478,mind,I-R,Chapter 20,test
21270,478,and,I-R,Chapter 20,test
21271,478,not,I-R,Chapter 20,test
21272,478,have,I-R,Chapter 20,test
21273,478,her,I-R,Chapter 20,test
21274,478,.,I-R,Chapter 20,test
21275,478,"""",I-R,Chapter 20,test
21276,479,"""",O,Chapter 20,test
21277,479,I,O,Chapter 20,test
21278,479,have,O,Chapter 20,test
21279,479,not,O,Chapter 20,test
21280,479,the,O,Chapter 20,test
21281,479,pleasure,O,Chapter 20,test
21282,479,of,O,Chapter 20,test
21283,479,understanding,O,Chapter 20,test
21284,479,you,O,Chapter 20,test
21285,479,",",O,Chapter 20,test
21286,479,"""",O,Chapter 20,test
21287,479,*,O,Chapter 20,test
21288,479,"""",O,Chapter 20,test
21289,479,Of,O,Chapter 20,test
21290,479,what,O,Chapter 20,test
21291,479,are,O,Chapter 20,test
21292,479,you,O,Chapter 20,test
21293,479,talking,O,Chapter 20,test
21294,479,?,O,Chapter 20,test
21295,479,"""",O,Chapter 20,test
21296,480,"""",B-R,Chapter 20,test
21297,480,Of,I-R,Chapter 20,test
21298,480,Mr,I-R,Chapter 20,test
21299,480,Collins,I-R,Chapter 20,test
21300,480,and,I-R,Chapter 20,test
21301,480,Lizzy,I-R,Chapter 20,test
21302,480,.,I-R,Chapter 20,test
21303,480,Lizzy,I-R,Chapter 20,test
21304,480,declares,I-R,Chapter 20,test
21305,480,she,I-R,Chapter 20,test
21306,480,will,I-R,Chapter 20,test
21307,480,not,I-R,Chapter 20,test
21308,480,have,I-R,Chapter 20,test
21309,480,Mr,I-R,Chapter 20,test
21310,480,Collins,I-R,Chapter 20,test
21311,480,",",I-R,Chapter 20,test
21312,480,and,I-R,Chapter 20,test
21313,480,Mr,I-R,Chapter 20,test
21314,480,Collins,I-R,Chapter 20,test
21315,480,begins,I-R,Chapter 20,test
21316,480,to,I-R,Chapter 20,test
21317,480,say,I-R,Chapter 20,test
21318,480,that,I-R,Chapter 20,test
21319,480,he,I-R,Chapter 20,test
21320,480,will,I-R,Chapter 20,test
21321,480,not,I-R,Chapter 20,test
21322,480,have,I-R,Chapter 20,test
21323,480,Lizzy,I-R,Chapter 20,test
21324,480,.,I-R,Chapter 20,test
21325,480,"""",I-R,Chapter 20,test
21326,481,"""",B-R,Chapter 20,test
21327,481,And,I-R,Chapter 20,test
21328,481,what,I-R,Chapter 20,test
21329,481,am,I-R,Chapter 20,test
21330,481,I,I-R,Chapter 20,test
21331,481,to,I-R,Chapter 20,test
21332,481,do,I-R,Chapter 20,test
21333,481,on,I-R,Chapter 20,test
21334,481,the,I-R,Chapter 20,test
21335,481,occasion,I-R,Chapter 20,test
21336,481,?,I-R,Chapter 20,test
21337,481,It,I-R,Chapter 20,test
21338,481,seemsan,I-R,Chapter 20,test
21339,481,hopeless,I-R,Chapter 20,test
21340,481,business,I-R,Chapter 20,test
21341,481,.,I-R,Chapter 20,test
21342,481,"""",I-R,Chapter 20,test
21343,482,"""",B-R,Chapter 20,test
21344,482,Speak,I-R,Chapter 20,test
21345,482,to,I-R,Chapter 20,test
21346,482,Lizzy,I-R,Chapter 20,test
21347,482,about,I-R,Chapter 20,test
21348,482,it,I-R,Chapter 20,test
21349,482,yourself,I-R,Chapter 20,test
21350,482,.,I-R,Chapter 20,test
21351,482,Tell,I-R,Chapter 20,test
21352,482,her,I-R,Chapter 20,test
21353,482,that,I-R,Chapter 20,test
21354,482,you,I-R,Chapter 20,test
21355,482,insist,I-R,Chapter 20,test
21356,482,upon,I-R,Chapter 20,test
21357,482,her,I-R,Chapter 20,test
21358,482,marrying,I-R,Chapter 20,test
21359,482,him,I-R,Chapter 20,test
21360,482,.,I-R,Chapter 20,test
21361,482,"""",I-R,Chapter 20,test
21362,483,"""",B-R,Chapter 20,test
21363,483,Let,I-R,Chapter 20,test
21364,483,her,I-R,Chapter 20,test
21365,483,be,I-R,Chapter 20,test
21366,483,called,I-R,Chapter 20,test
21367,483,down,I-R,Chapter 20,test
21368,483,.,I-R,Chapter 20,test
21369,483,She,I-R,Chapter 20,test
21370,483,shall,I-R,Chapter 20,test
21371,483,hear,I-R,Chapter 20,test
21372,483,my,I-R,Chapter 20,test
21373,483,opinion,I-R,Chapter 20,test
21374,483,.,I-R,Chapter 20,test
21375,483,"""",I-R,Chapter 20,test
21376,484,"""",O,Chapter 20,test
21377,484,Come,O,Chapter 20,test
21378,484,here,O,Chapter 20,test
21379,484,",",O,Chapter 20,test
21380,484,child,O,Chapter 20,test
21381,484,",",O,Chapter 20,test
21382,484,"""",O,Chapter 20,test
21383,484,*,O,Chapter 20,test
21384,484,"""",O,Chapter 20,test
21385,484,I,O,Chapter 20,test
21386,484,have,O,Chapter 20,test
21387,484,sent,O,Chapter 20,test
21388,484,for,O,Chapter 20,test
21389,484,you,O,Chapter 20,test
21390,484,on,O,Chapter 20,test
21391,484,an,O,Chapter 20,test
21392,484,affair,O,Chapter 20,test
21393,484,of,O,Chapter 20,test
21394,484,importance,O,Chapter 20,test
21395,484,.,O,Chapter 20,test
21396,484,I,O,Chapter 20,test
21397,484,understand,O,Chapter 20,test
21398,484,that,O,Chapter 20,test
21399,484,Mr,O,Chapter 20,test
21400,484,Collins,O,Chapter 20,test
21401,484,has,O,Chapter 20,test
21402,484,made,O,Chapter 20,test
21403,484,you,O,Chapter 20,test
21404,484,an,O,Chapter 20,test
21405,484,offer,O,Chapter 20,test
21406,484,of,O,Chapter 20,test
21407,484,marriage,O,Chapter 20,test
21408,484,.,O,Chapter 20,test
21409,484,Is,O,Chapter 20,test
21410,484,it,O,Chapter 20,test
21411,484,true,O,Chapter 20,test
21412,484,?,O,Chapter 20,test
21413,484,"""",O,Chapter 20,test
21414,484,*,O,Chapter 20,test
21415,484,"""",O,Chapter 20,test
